n_dip,Amp,method,Sim,ra_in,dec_in,delta_H0,Errors,ra,dec
1,5,fixe,3,270.0,-29.999999999999993,4.3859366044619605,0.25572099090197964,4.71238898038469,0.0
1,5,fixe,3,270.0,-29.999999999999993,-1.675129269097535,0.36096148516113546,0.7853981633974483,-0.7297276562269666
1,5,fixe,3,270.0,-29.999999999999993,-1.1633691245847577,0.7558757778667459,2.356194490192345,-0.7297276562269666
1,5,fixe,3,270.0,-29.999999999999993,3.9805772400991257,0.7267620267258807,3.926990816987241,-0.7297276562269666
1,5,fixe,3,270.0,-29.999999999999993,3.6254189907608416,0.43543440226265695,5.497787143782138,-0.7297276562269666
1,5,clustering,4,270.0,-29.999999999999993,-3.9541222305776587,0.20887863630959044,1.8951113913489768,0.8659187256421141
1,5,clustering,4,270.0,-29.999999999999993,4.010466763743123,0.21023108506135826,4.352815111430625,0.33103029400385986
1,5,clustering,4,270.0,-29.999999999999993,-1.953152152630239,0.19255402263556878,0.8925884828299342,-0.13564598587980647
1,5,clustering,4,270.0,-29.999999999999993,4.129933594885468,0.23684206503746466,5.635575109707196,-0.14784075177699574
1,5,clustering,4,270.0,-29.999999999999993,-2.2824918184089498,0.20420043947743213,2.499181330553624,0.11929381112104487
1,5,clustering,4,270.0,-29.999999999999993,-1.6714159354035414,0.17634201022703327,0.37470500057193806,0.3876200378668191
1,5,clustering,4,270.0,-29.999999999999993,-1.6714798130371415,0.19482216475708733,2.8276514428374178,0.8425448251833145
1,5,clustering,4,270.0,-29.999999999999993,0.4815988163649954,0.2065270050109603,3.774779083442564,0.9223682742382774
1,5,clustering,4,270.0,-29.999999999999993,0.9237867040659798,0.23048675941605962,5.943053433729418,0.3800826661451102
1,5,clustering,4,270.0,-29.999999999999993,1.1708858487348992,0.21071955289896258,4.805100497948931,0.9751839562462001
1,5,clustering,4,270.0,-29.999999999999993,1.9796896589980917,0.20285928506634482,3.5369408238816185,0.12060156431034219
1,5,fixe,4,270.0,-29.999999999999993,-2.4135402781026465,0.20499277785810033,0.7853981633974483,0.7297276562269662
1,5,fixe,4,270.0,-29.999999999999993,-2.9536441122948354,0.14132009727171174,2.356194490192345,0.7297276562269662
1,5,fixe,4,270.0,-29.999999999999993,1.3903683541093843,0.137994995086001,3.926990816987241,0.7297276562269662
1,5,fixe,4,270.0,-29.999999999999993,1.5352234847928494,0.2021245951351917,5.497787143782138,0.7297276562269662
1,5,fixe,4,270.0,-29.999999999999993,0.43305127661450565,0.1633093215616032,0.0,0.0
1,5,fixe,4,270.0,-29.999999999999993,-3.142649890113694,0.2605985799896953,1.5707963267948966,0.0
1,5,fixe,4,270.0,-29.999999999999993,0.6056359180688525,0.19527807447394527,3.141592653589793,0.0
1,5,fixe,4,270.0,-29.999999999999993,4.56126418135563,0.26729471865445076,4.71238898038469,0.0
1,5,fixe,4,270.0,-29.999999999999993,-1.5202249620789712,0.35926446030244735,0.7853981633974483,-0.7297276562269666
1,5,fixe,4,270.0,-29.999999999999993,-1.6764101317187279,0.6557198551144187,2.356194490192345,-0.7297276562269666
1,5,fixe,4,270.0,-29.999999999999993,4.72232177127213,0.6703296914206014,3.926990816987241,-0.7297276562269666
1,5,fixe,4,270.0,-29.999999999999993,4.966652300175787,0.4341595454307294,5.497787143782138,-0.7297276562269666
1,5,clustering,5,270.0,-29.999999999999993,-2.1181691464309274,0.20595694513220544,0.4334755001502275,0.6074912458518404
1,5,clustering,5,270.0,-29.999999999999993,0.8168502011854659,0.19839141899188387,4.798623554733039,0.957683809690549
1,5,clustering,5,270.0,-29.999999999999993,-1.086064916946384,0.17618457169102406,3.0260061788589434,0.8218548882328119
1,5,clustering,5,270.0,-29.999999999999993,-2.6718038226603955,0.26109804277249044,1.130538794682284,-0.1427250554630657
1,5,clustering,5,270.0,-29.999999999999993,0.9054230593601862,0.18686751943151816,3.907585446856917,0.8433871776492416
1,5,clustering,5,270.0,-29.999999999999993,-3.998628452983042,0.21447736937771517,1.9397075133504564,0.9186522482429065
1,5,clustering,5,270.0,-29.999999999999993,2.1960125349829616,0.16270624592708524,5.801220808543712,0.13314651568931035
1,5,clustering,5,270.0,-29.999999999999993,-2.5699598099689966,0.1952909207773688,2.409755499983804,0.17539123592983352
1,5,clustering,5,270.0,-29.999999999999993,4.375989201915594,0.22494799171448385,4.4109796759014674,0.27811202355603015
1,5,clustering,5,270.0,-29.999999999999993,-0.9685587331348282,0.22593383029617967,0.34077786882034244,-0.06248188194151694
1,5,clustering,5,270.0,-29.999999999999993,2.2741348584517276,0.2174396563124291,3.4200381136094395,0.06161451342542512
1,5,fixe,5,270.0,-29.999999999999993,-2.781034117102342,0.2111082478481597,0.7853981633974483,0.7297276562269662
1,5,fixe,5,270.0,-29.999999999999993,-3.0065200862398647,0.14545140589432187,2.356194490192345,0.7297276562269662
1,5,fixe,5,270.0,-29.999999999999993,1.1498963078459228,0.12836777410728756,3.926990816987241,0.7297276562269662
1,5,fixe,5,270.0,-29.999999999999993,0.8056071772551028,0.18937755328515046,5.497787143782138,0.7297276562269662
1,5,fixe,5,270.0,-29.999999999999993,0.597753000838303,0.1607854459840907,0.0,0.0
1,5,fixe,5,270.0,-29.999999999999993,-3.4458049385360607,0.28452386019931,1.5707963267948966,0.0
1,5,fixe,5,270.0,-29.999999999999993,0.9811463132552888,0.1884955462691014,3.141592653589793,0.0
1,5,fixe,5,270.0,-29.999999999999993,4.309663373921246,0.25675913816373186,4.71238898038469,0.0
1,5,fixe,5,270.0,-29.999999999999993,-0.9125319692811138,0.39936151707867534,0.7853981633974483,-0.7297276562269666
1,5,fixe,5,270.0,-29.999999999999993,-0.7255173071561781,0.7031490653901498,2.356194490192345,-0.7297276562269666
1,5,fixe,5,270.0,-29.999999999999993,6.382948958649379,0.577500210243973,3.926990816987241,-0.7297276562269666
1,5,fixe,5,270.0,-29.999999999999993,4.206034104084002,0.4217091694478132,5.497787143782138,-0.7297276562269666
1,5,clustering,6,270.0,-29.999999999999993,3.88943348704115,0.21301155999742735,4.275449046312523,0.33131919876180915
1,5,clustering,6,270.0,-29.999999999999993,-2.2582758013904747,0.2057237065576655,0.9892690606395864,-0.16739146793753834
1,5,clustering,6,270.0,-29.999999999999993,-2.494173496971309,0.20499040701216026,2.3453768576761758,0.18764891819752028
1,5,clustering,6,270.0,-29.999999999999993,3.136864087451803,0.2236593630736289,5.7209936695503245,-0.11208494967354854
1,5,clustering,6,270.0,-29.999999999999993,-1.4258036350069634,0.18132386544192988,2.844190138003932,0.8720248029547546
1,5,clustering,6,270.0,-29.999999999999993,-1.2388207897691643,0.1582590584157216,0.37591158948346554,0.32032284445588743
1,5,clustering,6,270.0,-29.999999999999993,0.5976498028565531,0.20522163020642345,3.819816787331865,0.9179541087849393
1,5,clustering,6,270.0,-29.999999999999993,1.5847309705328727,0.1927237409579908,4.801874617249943,0.893939947542117
1,5,clustering,6,270.0,-29.999999999999993,1.446798203749052,0.2103883696335668,3.3401396827900545,0.12618738635749827
1,5,clustering,6,270.0,-29.999999999999993,-3.5580814302160357,0.21766052717134224,1.8800786429931415,0.968614669477273
1,5,clustering,6,270.0,-29.999999999999993,0.807781741398725,0.24946007749056331,5.939992556439673,0.5126803238910291
1,5,fixe,6,270.0,-29.999999999999993,-2.299755610721382,0.2009984325478168,0.7853981633974483,0.7297276562269662
1,5,fixe,6,270.0,-29.999999999999993,-2.6243296981489626,0.13623133866009146,2.356194490192345,0.7297276562269662
1,5,fixe,6,270.0,-29.999999999999993,1.338862205842786,0.13639064993768624,3.926990816987241,0.7297276562269662
1,5,fixe,6,270.0,-29.999999999999993,1.2689018399246932,0.1865975733345354,5.497787143782138,0.7297276562269662
1,5,fixe,6,270.0,-29.999999999999993,0.6706961147923319,0.16134034126053307,0.0,0.0
1,5,fixe,6,270.0,-29.999999999999993,-3.0308282099978077,0.24525734016448686,1.5707963267948966,0.0
1,5,fixe,6,270.0,-29.999999999999993,0.6919533683787576,0.20738463983208547,3.141592653589793,0.0
1,5,fixe,6,270.0,-29.999999999999993,4.371272946113581,0.26945259271061256,4.71238898038469,0.0
1,5,fixe,6,270.0,-29.999999999999993,-1.554753190077871,0.34419765471603964,0.7853981633974483,-0.7297276562269666
1,5,fixe,6,270.0,-29.999999999999993,-0.7160125249862072,0.6788544635117095,2.356194490192345,-0.7297276562269666
1,5,fixe,6,270.0,-29.999999999999993,5.704365755901852,0.8231059218778156,3.926990816987241,-0.7297276562269666
1,5,fixe,6,270.0,-29.999999999999993,3.971443586646016,0.5010715357622589,5.497787143782138,-0.7297276562269666
1,5,clustering,7,270.0,-29.999999999999993,-1.2596944402064505,0.19526081369826292,2.5166097151382583,0.11102249951677035
1,5,clustering,7,270.0,-29.999999999999993,0.6168425276862608,0.19070606814831903,3.8427674619639465,0.8768025329986805
1,5,clustering,7,270.0,-29.999999999999993,1.040261267874328,0.23162690632212693,5.978967975924252,0.4576592743148906
1,5,clustering,7,270.0,-29.999999999999993,-0.9205610983747268,0.21199597459616198,0.3902531952811734,-0.08631316738843053
1,5,clustering,7,270.0,-29.999999999999993,-1.5015562418816617,0.17846488984552072,2.972882546527954,0.8040567310554592
1,5,clustering,7,270.0,-29.999999999999993,3.2249998183040587,0.19585382356083392,3.7028737091545456,0.10449798476456729
1,5,clustering,7,270.0,-29.999999999999993,-2.8646261198010476,0.2567303251641558,1.1410092227574904,-0.14471741920559467
1,5,clustering,7,270.0,-29.999999999999993,-2.2784951702971323,0.20028549161056508,0.4677021013614708,0.6200950493630374
1,5,clustering,7,270.0,-29.999999999999993,-3.495545115182992,0.1919964485063708,1.9806468062984908,0.8990010060549724
1,5,clustering,7,270.0,-29.999999999999993,3.901111446915022,0.23840831619950148,5.640886164059729,-0.10852434799954858
1,5,clustering,7,270.0,-29.999999999999993,2.245593600056471,0.16709588839868447,4.659161094641092,0.7090472609320104
1,5,fixe,7,270.0,-29.999999999999993,-2.7938861788748097,0.19681346165439828,0.7853981633974483,0.7297276562269662
1,5,fixe,7,270.0,-29.999999999999993,-2.6706485128074595,0.13689811289195242,2.356194490192345,0.7297276562269662
1,5,fixe,7,270.0,-29.999999999999993,1.2373001084855053,0.1304059615213683,3.926990816987241,0.7297276562269662
1,5,fixe,7,270.0,-29.999999999999993,1.308543847155592,0.20275903178835541,5.497787143782138,0.7297276562269662
1,5,fixe,7,270.0,-29.999999999999993,0.5487068960764027,0.16754406386330234,0.0,0.0
1,5,fixe,7,270.0,-29.999999999999993,-3.2546211910887597,0.25820963727181473,1.5707963267948966,0.0
1,5,fixe,7,270.0,-29.999999999999993,1.1213855278925315,0.1974497387219759,3.141592653589793,0.0
1,5,fixe,7,270.0,-29.999999999999993,4.386497936614461,0.26348630853119814,4.71238898038469,0.0
1,5,fixe,7,270.0,-29.999999999999993,-1.5167147554985696,0.3331650841773845,0.7853981633974483,-0.7297276562269666
1,5,fixe,7,270.0,-29.999999999999993,-0.321405140297593,0.6403672988173562,2.356194490192345,-0.7297276562269666
1,5,fixe,7,270.0,-29.999999999999993,5.164539619917953,0.6377218434531993,3.926990816987241,-0.7297276562269666
1,5,fixe,7,270.0,-29.999999999999993,4.725517806599305,0.4501602358908269,5.497787143782138,-0.7297276562269666
1,5,clustering,8,270.0,-29.999999999999993,4.244759775633961,0.216823778775078,4.299785152365967,0.2693652096427126
1,5,clustering,8,270.0,-29.999999999999993,-1.8460302581502381,0.21336624596171377,0.9161190025985789,-0.16060251095484035
1,5,clustering,8,270.0,-29.999999999999993,0.5857951072600954,0.1896143056348152,3.857285033138963,0.8848847947546583
1,5,clustering,8,270.0,-29.999999999999993,0.6688291845722567,0.23839417848488448,5.941791888874167,0.4873479538232406
1,5,clustering,8,270.0,-29.999999999999993,-2.4727745330225606,0.20585746624223059,2.3799775574700814,0.16648424003438533
1,5,clustering,8,270.0,-29.999999999999993,-1.4764417353532322,0.16527543130228267,0.3663979653553073,0.35663434232634383
1,5,clustering,8,270.0,-29.999999999999993,-1.6763984976659372,0.198564351802021,2.939089342858796,0.8481855756060547
1,5,clustering,8,270.0,-29.999999999999993,1.7992309555150965,0.23535348600628087,3.367004157729643,0.0542220751251874
1,5,clustering,8,270.0,-29.999999999999993,-3.5825215581828265,0.2169448189247998,1.9874518024616987,0.9342140131953202
1,5,clustering,8,270.0,-29.999999999999993,3.3557760383998225,0.2524235280543615,5.700956883526658,-0.1048476798139637
1,5,clustering,8,270.0,-29.999999999999993,1.4681383897044782,0.20394293154638352,4.824328284279649,0.8971949680614764
1,5,fixe,8,270.0,-29.999999999999993,-2.7473283276539364,0.21107649806039405,0.7853981633974483,0.7297276562269662
1,5,fixe,8,270.0,-29.999999999999993,-2.8430126053199207,0.1449566801925231,2.356194490192345,0.7297276562269662
1,5,fixe,8,270.0,-29.999999999999993,1.328742230267391,0.139259854998104,3.926990816987241,0.7297276562269662
1,5,fixe,8,270.0,-29.999999999999993,1.3660996988937524,0.1920569510937991,5.497787143782138,0.7297276562269662
1,5,fixe,8,270.0,-29.999999999999993,0.3703098614404947,0.16707562714479113,0.0,0.0
1,5,fixe,8,270.0,-29.999999999999993,-3.29270873056539,0.2749917837161424,1.5707963267948966,0.0
1,5,fixe,8,270.0,-29.999999999999993,0.7221066463971074,0.20922456442547685,3.141592653589793,0.0
1,5,fixe,8,270.0,-29.999999999999993,3.984656531090834,0.2580216406215686,4.71238898038469,0.0
1,5,fixe,8,270.0,-29.999999999999993,-1.0470897369856678,0.3559498089813758,0.7853981633974483,-0.7297276562269666
1,5,fixe,8,270.0,-29.999999999999993,-1.7518861557066152,0.6677234854939722,2.356194490192345,-0.7297276562269666
1,5,fixe,8,270.0,-29.999999999999993,4.318809098510918,0.632793882513925,3.926990816987241,-0.7297276562269666
1,5,fixe,8,270.0,-29.999999999999993,4.68948192807923,0.5355681826619556,5.497787143782138,-0.7297276562269666
1,5,clustering,9,270.0,-29.999999999999993,-0.3803693287562252,0.2223074158035662,0.3295387583129452,-0.07202196657228899
1,5,clustering,9,270.0,-29.999999999999993,3.777134951540464,0.20551344792275492,4.2722295913629,0.2727354588255466
1,5,clustering,9,270.0,-29.999999999999993,1.5618808218477214,0.16477469384658772,5.826769745292989,0.11725671683529448
1,5,clustering,9,270.0,-29.999999999999993,-1.8126158378064652,0.22204385216353628,2.451398854836975,0.15194447849365988
1,5,clustering,9,270.0,-29.999999999999993,-2.0428087672981334,0.19847786498208408,2.792476295025512,0.8640550418025833
1,5,clustering,9,270.0,-29.999999999999993,1.7068696024559695,0.17647449467575171,4.734665234106451,0.8896886716068915
1,5,clustering,9,270.0,-29.999999999999993,0.08065637911770646,0.19869551620990755,3.644017882370549,0.9089830704316522
1,5,clustering,9,270.0,-29.999999999999993,-3.7894020357135174,0.2080974508901947,1.9505996817476827,0.9304377753201318
1,5,clustering,9,270.0,-29.999999999999993,-1.6839682897927029,0.24630600294936303,1.094048964413037,-0.18067271186284417
1,5,clustering,9,270.0,-29.999999999999993,1.5554631828861287,0.2050619040530132,3.3559826313296335,0.15958462419624087
1,5,clustering,9,270.0,-29.999999999999993,-2.541133847563167,0.21003708258036433,0.49402433819508257,0.5852594107469689
2,5,clustering,0,59.99999999999999,-60.00000000000001,-1.4671502622263055,0.1936954365996335,2.7989074621357264,0.8187810058460013
2,5,clustering,0,59.99999999999999,-60.00000000000001,1.0002180117424213,0.1666438482194532,5.7732613778172,0.12853043263211017
2,5,clustering,0,59.99999999999999,-60.00000000000001,1.5248307327930488,0.2193466024012675,0.4782744801671957,0.5956580330111554
2,5,clustering,0,59.99999999999999,-60.00000000000001,-3.264388200952369,0.1883800584646435,4.691931115555032,1.003109598068825
2,5,clustering,0,59.99999999999999,-60.00000000000001,-2.5819098723821026,0.17641504138390002,3.6632872140728385,0.8207873473049092
2,5,clustering,0,59.99999999999999,-60.00000000000001,5.769279943244712,0.287613459249204,1.1500845501853711,-0.20450220133387687
2,5,clustering,0,59.99999999999999,-60.00000000000001,0.16800498724751411,0.21940205079560862,3.527580569341517,0.08303075912042934
2,5,clustering,0,59.99999999999999,-60.00000000000001,2.002856857091807,0.2218365823149573,2.455990127035476,0.13401330842945058
2,5,clustering,0,59.99999999999999,-60.00000000000001,-0.7888700708185425,0.212288162738857,1.902577709915616,0.933106651462207
2,5,clustering,0,59.99999999999999,-60.00000000000001,-2.345105582139172,0.1913761615524122,4.4567991098599435,0.3615083516004751
2,5,clustering,0,59.99999999999999,-60.00000000000001,4.398013301957548,0.23353273281663842,0.3953890006158693,-0.07416562177222907
1,5,fixe,9,270.0,-29.999999999999993,-2.657697986721036,0.21118652533839244,0.7853981633974483,0.7297276562269662
1,5,fixe,9,270.0,-29.999999999999993,-2.859549730065446,0.13806833461254758,2.356194490192345,0.7297276562269662
1,5,fixe,9,270.0,-29.999999999999993,1.0258751302157174,0.13256556452760604,3.926990816987241,0.7297276562269662
1,5,fixe,9,270.0,-29.999999999999993,1.384370626482628,0.19624933164674052,5.497787143782138,0.7297276562269662
1,5,fixe,9,270.0,-29.999999999999993,0.31874767271475174,0.1599223042341028,0.0,0.0
1,5,fixe,9,270.0,-29.999999999999993,-2.843006292844253,0.2940321334731467,1.5707963267948966,0.0
1,5,fixe,9,270.0,-29.999999999999993,0.9263260611213584,0.19389275128522987,3.141592653589793,0.0
1,5,fixe,9,270.0,-29.999999999999993,4.49652844703172,0.2576707038748852,4.71238898038469,0.0
1,5,fixe,9,270.0,-29.999999999999993,-0.656295681186102,0.317059948888016,0.7853981633974483,-0.7297276562269666
1,5,fixe,9,270.0,-29.999999999999993,-0.5317517032738626,0.6872791474144884,2.356194490192345,-0.7297276562269666
